id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
285125017,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,NCCCCN1CCCC1,Cl.NCC=C(Cl)Cl,O=C(N[Dy])[C@@H]1Cc2ccc(O)cc2CN1c1nc(NCC=C(Cl)Cl)nc(NCCCCN2CCCC2)n1,HSA,0
246797843,O=C(O)C[C@@H](Cc1ccc(Cl)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCC1Cc2ccccc2C1,Nc1ccc2c(c1)CNCC2,O=C(C[C@@H](Cc1ccc(Cl)cc1)Nc1nc(NCC2Cc3ccccc3C2)nc(Nc2ccc3c(c2)CNCC3)n1)N[Dy],sEH,1
252545272,O=C(O)C[C@@H](Cc1cccc(F)c1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1cc2cccnc2c2ncccc12,Nc1nc2cccc(Br)n2n1,O=C(C[C@@H](Cc1cccc(F)c1)Nc1nc(Nc2nc3cccc(Br)n3n2)nc(Nc2cc3cccnc3c3ncccc23)n1)N[Dy],HSA,1
24614598,CCc1cccc(NC(=O)OCC2c3ccccc3-c3ccccc32)c1C(=O)O,Cl.NCc1ccc(CN2C(=O)CNC2=O)cc1,NCCS(=O)Cc1ccccc1,CCc1cccc(Nc2nc(NCCS(=O)Cc3ccccc3)nc(NCc3ccc(CN4C(=O)CNC4=O)cc3)n2)c1C(=O)N[Dy],BRD4,1
159490294,O=C(Nc1cc(Br)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,Cc1cnc(O)c(N)c1,Nc1nc2cc(Br)ccn2n1,Cc1cnc(O)c(Nc2nc(Nc3cc(Br)cc(C(=O)N[Dy])c3)nc(Nc3nc4cc(Br)ccn4n3)n2)c1,HSA,1
139863757,O=C(Nc1c(C(=O)O)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1ccnc(Cl)c1N,Nc1nc(=O)[nH]cc1Br,Cc1ccnc(Cl)c1Nc1nc(Nc2nc(=O)[nH]cc2Br)nc(Nc2c(C(=O)O)cccc2C(=O)N[Dy])n1,HSA,1
186738226,O=C(Nc1ccc(C(=O)O)c([N+](=O)[O-])c1)OCC1c2ccccc2-c2ccccc21,Cc1nc(N)ccc1[N+](=O)[O-],Nc1cc(=O)[nH]c(=S)[nH]1,Cc1nc(Nc2nc(Nc3ccc(C(=O)N[Dy])c([N+](=O)[O-])c3)nc(Nc3cc(=O)[nH]c(=S)[nH]3)n2)ccc1[N+](=O)[O-],HSA,1
125409357,O=C(N[C@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CCOc1cc(N)ccn1,NCCc1ncc(Br)s1,CCOc1cc(Nc2nc(NCCc3ncc(Br)s3)nc(N[C@H](Cc3ccc([N+](=O)[O-])cc3)C(=O)N[Dy])n2)ccn1,BRD4,1
51088539,Cc1cc(C(=O)O)ccc1NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc2nccnc2c1Br,Nc1nc2cc([N+](=O)[O-])ccc2[nH]1,Cc1cc(C(=O)N[Dy])ccc1Nc1nc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)nc(Nc2ccc3nccnc3c2Br)n1,BRD4,1
35696827,COc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1OC,NCc1cn(-c2ccccc2)nc1-c1ccncc1,Nc1cn2nc(Cl)ccc2n1,COc1ccc(C[C@H](Nc2nc(NCc3cn(-c4ccccc4)nc3-c3ccncc3)nc(Nc3cn4nc(Cl)ccc4n3)n2)C(=O)N[Dy])cc1OC,HSA,1
12261853,CC(C)(C)OC(=O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,COc1cccc(-c2cc(N)on2)c1,Nc1cc(=O)[nH]c(=S)[nH]1,COc1cccc(-c2cc(Nc3nc(Nc4cc(=O)[nH]c(=S)[nH]4)nc(NC(CC(=O)OC(C)(C)C)C(=O)N[Dy])n3)on2)c1,HSA,1
278576293,O=C(O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,NCCC(=O)NC1CCCC1,Nc1n[nH]c2ncccc12,O=C(Cc1ccc(Nc2nc(NCCC(=O)NC3CCCC3)nc(Nc3n[nH]c4ncccc34)n2)cc1)N[Dy],HSA,1
57425694,Cc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,NCCCCN1CCCC1,Nc1cc(Cl)c(O)c(Cl)c1,Cc1ccc(C[C@H](Nc2nc(NCCCCN3CCCC3)nc(Nc3cc(Cl)c(O)c(Cl)c3)n2)C(=O)N[Dy])cc1,BRD4,0
255573215,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Br)cc1,Cl.NC[C@H]1CC[C@H](C(N)=O)CC1,Cl.NCC1CC(=O)N(Cc2ccccc2)C1,NC(=O)[C@H]1CC[C@H](CNc2nc(NCC3CC(=O)N(Cc4ccccc4)C3)nc(N[C@H](CC(=O)N[Dy])c3ccc(Br)cc3)n2)CC1,sEH,0
203636443,O=C(Nc1ccc(I)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1cccc2cnccc12,COc1nc(C)nc(N)n1,COc1nc(C)nc(Nc2nc(Nc3ccc(I)cc3C(=O)N[Dy])nc(Nc3cccc4cnccc34)n2)n1,HSA,0
202722019,O=C(Nc1ccc(I)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CC1(F)CCN(CCN)C1.Cl.Cl,Cl.NCc1cc(Br)no1,CC1(F)CCN(CCNc2nc(NCc3cc(Br)no3)nc(Nc3ccc(I)cc3C(=O)N[Dy])n2)C1,HSA,1
34866909,COc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1OC,C#Cc1cccc(N)c1,N#Cc1nc[nH]c1N,C#Cc1cccc(Nc2nc(Nc3[nH]cnc3C#N)nc(N[C@@H](Cc3ccc(OC)c(OC)c3)C(=O)N[Dy])n2)c1,BRD4,0
270828337,O=C(O)C[C@H](Cc1ccc(I)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1cc(C(F)(F)F)co1,Nc1n[nH]c2cc(F)ccc12,O=C(C[C@H](Cc1ccc(I)cc1)Nc1nc(NCc2cc(C(F)(F)F)co2)nc(Nc2n[nH]c3cc(F)ccc23)n1)N[Dy],HSA,1
98598214,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCC(F)(F)CC1CC1,Nc1nccc(=O)[nH]1,O=C(N[Dy])[C@H](Cc1ccc(F)cc1)Nc1nc(NCC(F)(F)CC2CC2)nc(Nc2nccc(=O)[nH]2)n1,HSA,1
133104493,O=C(Nc1c(Br)cc(C(=O)O)cc1Br)OCC1c2ccccc2-c2ccccc21,COC(=O)c1cncc(N)c1,Cl.NCc1ccc[nH]c1=O,COC(=O)c1cncc(Nc2nc(NCc3ccc[nH]c3=O)nc(Nc3c(Br)cc(C(=O)N[Dy])cc3Br)n2)c1,HSA,0
212168523,O=C(Nc1cccc(Cl)c1C(=O)O)OCC1c2ccccc2-c2ccccc21,NCc1ccc2[nH]ccc2c1,Cc1cnc(F)c(CN)c1,Cc1cnc(F)c(CNc2nc(NCc3ccc4[nH]ccc4c3)nc(Nc3cccc(Cl)c3C(=O)N[Dy])n2)c1,BRD4,1
198327140,O=C(Nc1ccc(Cl)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCC#N,COc1ccccc1OCCCCN,COc1ccccc1OCCCCNc1nc(NCC(C)(C)CCC#N)nc(Nc2ccc(Cl)cc2C(=O)N[Dy])n1,sEH,1
278420467,O=C(O)Cc1ccc(NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,Cl.NCCN1C(=O)c2ccccc2S1(=O)=O,CCOC(=O)c1cnn(C)c1N,CCOC(=O)c1cnn(C)c1Nc1nc(NCCN2C(=O)c3ccccc3S2(=O)=O)nc(Nc2ccc(CC(=O)N[Dy])cc2)n1,HSA,1
253826896,O=C(O)C[C@@H](Cc1ccccc1Cl)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ncccc1CO,COC(=O)c1ccc2nc(N)sc2c1,COC(=O)c1ccc2nc(Nc3nc(Nc4ncccc4CO)nc(N[C@@H](CC(=O)N[Dy])Cc4ccccc4Cl)n3)sc2c1,HSA,1
73669375,O=C(NC(CCc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.NCc1nnc2ncccn12,NCCC1CCOC1,O=C(N[Dy])C(CCc1ccccc1)Nc1nc(NCCC2CCOC2)nc(NCc2nnc3ncccn23)n1,HSA,1
136062175,O=C(Nc1c(Br)cccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc2nccnc2c1,N#Cc1nc[nH]c1N,N#Cc1nc[nH]c1Nc1nc(Nc2ccc3nccnc3c2)nc(Nc2c(Br)cccc2C(=O)N[Dy])n1,HSA,0
173463036,O=C(Nc1cc(F)c(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1cc(Br)ccc1N,CCC(CN)Oc1ccccc1C.Cl,CCC(CNc1nc(Nc2ccc(Br)cc2OC)nc(Nc2cc(F)c(F)cc2C(=O)N[Dy])n1)Oc1ccccc1C,BRD4,1
104552172,O=C(N[C@@H](Cc1cccnc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ncc(Cl)cc1F,Nc1nccc(=O)[nH]1,O=C(N[Dy])[C@H](Cc1cccnc1)Nc1nc(Nc2nccc(=O)[nH]2)nc(Nc2ncc(Cl)cc2F)n1,BRD4,1
215860490,O=C(Nc1ccccc1C(=O)c1ccccc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CN(C)c1ncccc1CN.Cl.Cl,Cl.NCC12CC3CC(CC(C3)C1)C2,CN(C)c1ncccc1CNc1nc(NCC23CC4CC(CC(C4)C2)C3)nc(Nc2ccccc2C(=O)c2ccccc2C(=O)N[Dy])n1,sEH,1
98491512,O=C(N[C@@H](Cc1ccc(F)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1nccnc1N,Cc1cscc1CN,Cc1cscc1CNc1nc(Nc2nccnc2C)nc(N[C@@H](Cc2ccc(F)cc2)C(=O)N[Dy])n1,BRD4,1
69159657,N#Cc1ccc([C@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,Cl.Cl.NCc1ncccc1F,CCn1nccc1CN,CCn1nccc1CNc1nc(NCc2ncccc2F)nc(N[C@@H](CC(=O)N[Dy])c2ccc(C#N)cc2)n1,BRD4,1
62458736,Cn1cc(C[C@@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)c2ccccc21,Cc1cc(N)cc(Cl)c1,NCc1nc2c(s1)CCCC2,Cc1cc(Cl)cc(Nc2nc(NCc3nc4c(s3)CCCC4)nc(N[C@H](Cc3cn(C)c4ccccc34)C(=O)N[Dy])n2)c1,sEH,1
188073834,O=C(Nc1ccc(C(=O)O)cc1)OCC1c2ccccc2-c2ccccc21,Cl.Nc1ncns1,Cl.NCC1C=CCC1,O=C(N[Dy])c1ccc(Nc2nc(NCC3C=CCC3)nc(Nc3ncns3)n2)cc1,BRD4,0
74871567,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCCc1ccncc1F,Nc1nc2cc([N+](=O)[O-])ccc2[nH]1,O=C(N[Dy])C(Cc1ccccc1)Nc1nc(NCCc2ccncc2F)nc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1,BRD4,1
126623025,O=C(N[C@H](Cc1ccccc1Cl)C(=O)O)OCC1c2ccccc2-c2ccccc21,COc1cc(N)cc(OC)c1,Cn1cc(C(F)F)c(CN)n1,COc1cc(Nc2nc(NCc3nn(C)cc3C(F)F)nc(N[C@H](Cc3ccccc3Cl)C(=O)N[Dy])n2)cc(OC)c1,BRD4,1
49390722,Cc1cc(Br)cc(C(=O)O)c1NC(=O)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)ccc1O,Cc1ccc(CN)c(OC2CCOC2)c1,Cc1ccc(CNc2nc(Nc3ccc(O)c(C)c3)nc(Nc3c(C)cc(Br)cc3C(=O)N[Dy])n2)c(OC2CCOC2)c1,BRD4,1
207315463,O=C(Nc1cccc(-c2cccc(C(=O)O)c2)c1O)OCC1c2ccccc2-c2ccccc21,CS(=O)(=O)c1cccc(N)c1,COc1ccc2nc(N)sc2c1,COc1ccc2nc(Nc3nc(Nc4cccc(S(C)(=O)=O)c4)nc(Nc4cccc(-c5cccc(C(=O)N[Dy])c5)c4O)n3)sc2c1,HSA,1
73797915,O=C(NC(CCc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCc1cc(-c2ccccc2)[nH]n1,NCc1nc2ccccc2s1,O=C(N[Dy])C(CCc1ccccc1)Nc1nc(NCc2cc(-c3ccccc3)[nH]n2)nc(NCc2nc3ccccc3s2)n1,BRD4,1
68729032,N#Cc1ccc([C@H](CC(=O)O)NC(=O)OCC2c3ccccc3-c3ccccc32)cc1,CCC#CCN,Nc1nnn[nH]1,CCC#CCNc1nc(Nc2nnn[nH]2)nc(N[C@@H](CC(=O)N[Dy])c2ccc(C#N)cc2)n1,HSA,1
72824526,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(F)nc1,Cl.Cl.NCCc1nccn1C(F)F,O=C(N[Dy])C(CC1CCCCC1)Nc1nc(NCCc2nccn2C(F)F)nc(Nc2ccc(F)nc2)n1,BRD4,1
87913066,O=C(N[C@@H](C/C=C/c1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCCC1CCOC1,COC(=O)c1nc(N)sc1Br,COC(=O)c1nc(Nc2nc(NCCC3CCOC3)nc(N[C@@H](C/C=C/c3ccccc3)C(=O)N[Dy])n2)sc1Br,HSA,1
277156254,O=C(O)C[C@H]1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,Cc1nc(CN)oc1C.Cl.Cl,COc1nc(C)ccc1CN,COc1nc(C)ccc1CNc1nc(NCc2nc(C)c(C)o2)nc(N2Cc3ccccc3C[C@@H]2CC(=O)N[Dy])n1,BRD4,1
74613114,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cn1c(CN)n[nH]c1=O,Cl.NC1CCC(=O)CC1,Cn1c(CNc2nc(NC3CCC(=O)CC3)nc(NC(Cc3ccccc3)C(=O)N[Dy])n2)n[nH]c1=O,BRD4,1
196612231,O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1cn2cc(Br)ccc2n1,NCCS(=O)Cc1ccccc1,O=C(N[Dy])c1cc(C(F)(F)F)ccc1Nc1nc(NCCS(=O)Cc2ccccc2)nc(NCc2cn3cc(Br)ccc3n2)n1,HSA,1
235090360,O=C(O)C1CN(C(=O)OCC2c3ccccc3-c3ccccc32)C1,Nc1cc(Cl)c(O)c(Cl)c1,Nc1[nH]c(=O)ncc1F,O=C(N[Dy])C1CN(c2nc(Nc3cc(Cl)c(O)c(Cl)c3)nc(Nc3[nH]c(=O)ncc3F)n2)C1,HSA,1
229156000,O=C(Nc1ncc(Br)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)ccn1,Cn1cc(C(F)F)c(CN)n1,Cc1cc(Nc2nc(NCc3nn(C)cc3C(F)F)nc(Nc3ncc(Br)cc3C(=O)N[Dy])n2)ccn1,HSA,1
201318301,O=C(Nc1ccc(F)c(C(=O)O)c1F)OCC1c2ccccc2-c2ccccc21,Nc1cc(Cl)c(O)c(Cl)c1,Nc1ccc2nccnc2c1Br,O=C(N[Dy])c1c(F)ccc(Nc2nc(Nc3cc(Cl)c(O)c(Cl)c3)nc(Nc3ccc4nccnc4c3Br)n2)c1F,HSA,1
166262847,O=C(Nc1cc(C(=O)O)ccc1C(F)(F)F)OCC1c2ccccc2-c2ccccc21,Cl.NCc1nc2cc(F)ccc2o1,Cc1n[nH]c(N)c1C,Cc1n[nH]c(Nc2nc(NCc3nc4cc(F)ccc4o3)nc(Nc3cc(C(=O)N[Dy])ccc3C(F)(F)F)n2)c1C,BRD4,1
44455814,C[C@@H](OCc1ccccc1)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1cc2cccnc2c2ncccc12,Nc1nc2ccc(Cl)cc2s1,C[C@@H](OCc1ccccc1)[C@H](Nc1nc(Nc2nc3ccc(Cl)cc3s2)nc(Nc2cc3cccnc3c3ncccc23)n1)C(=O)N[Dy],sEH,1
284378921,O=C(O)[C@@H]1Cc2ccc(O)cc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C#N)c1ccc(N)cc1,Cc1conc1CN,Cc1conc1CNc1nc(Nc2ccc(C(C)(C)C#N)cc2)nc(N2Cc3cc(O)ccc3C[C@H]2C(=O)N[Dy])n1,sEH,0
146150178,O=C(Nc1c(Cl)cc(F)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CNC(=O)COCCN.Cl,Cl.NCCC(=O)NCc1ccccc1,CNC(=O)COCCNc1nc(NCCC(=O)NCc2ccccc2)nc(Nc2c(Cl)cc(F)cc2C(=O)N[Dy])n1,BRD4,1
54652071,Cc1ccc(C(=O)O)cc1NC(=O)OCC1c2ccccc2-c2ccccc21,COC(=O)c1cc(N)ccc1C,Nc1ncnc2[nH]ncc12,COC(=O)c1cc(Nc2nc(Nc3cc(C(=O)N[Dy])ccc3C)nc(Nc3ncnc4[nH]ncc34)n2)ccc1C,BRD4,1
256289815,O=C(O)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(C(F)(F)F)cc1,COc1ccc(N)cc1Cl.Cl,Cl.NCC1(O)C2C3CC4C5C3CC2C5C41,COc1ccc(Nc2nc(NCC3(O)C4C5CC6C7C5CC4C7C63)nc(N[C@H](CC(=O)N[Dy])c3ccc(C(F)(F)F)cc3)n2)cc1Cl,HSA,0
276059932,O=C(O)C[C@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Cc1cnc(N)cn1,COC(=O)c1cncc(N)c1,COC(=O)c1cncc(Nc2nc(Nc3cnc(C)cn3)nc(N3CCC[C@@H]3CC(=O)N[Dy])n2)c1,HSA,0
272646240,O=C(O)C[C@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21,COc1cccc(F)c1CN,Cl.Cn1cc(CN)c(Br)n1,COc1cccc(F)c1CNc1nc(NCc2cn(C)nc2Br)nc(N[C@H](CC(=O)N[Dy])Cc2cccs2)n1,BRD4,1
108215712,O=C(N[C@@H](Cc1csc2ccccc12)C(=O)O)OCC1c2ccccc2-c2ccccc21,Cc1cc(N)ccc1F,Cn1c(N)cc(=O)n(C)c1=O,Cc1cc(Nc2nc(Nc3cc(=O)n(C)c(=O)n3C)nc(N[C@@H](Cc3csc4ccccc34)C(=O)N[Dy])n2)ccc1F,BRD4,1
21716160,CCCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1cnc(Cl)c(Cl)c1,CC(O)(CN)c1ccsc1,CCCCC(Nc1nc(NCC(C)(O)c2ccsc2)nc(Nc2cnc(Cl)c(Cl)c2)n1)C(=O)N[Dy],BRD4,1
82830767,O=C(NC[C@H]1CC[C@H](C(=O)O)CC1)OCC1c2ccccc2-c2ccccc21,CC(C)(C)c1ccc(O)c(N)c1,Cl.NCc1cnc(Cl)s1,CC(C)(C)c1ccc(O)c(Nc2nc(NCc3cnc(Cl)s3)nc(NC[C@H]3CC[C@H](C(=O)N[Dy])CC3)n2)c1,sEH,0
262821955,O=C(O)C[C@H](C/C=C/c1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21,COc1ccc(Cl)c(N)c1.Cl,Nc1n[nH]c2c(Cl)cc([N+](=O)[O-])cc12,COc1ccc(Cl)c(Nc2nc(Nc3n[nH]c4c(Cl)cc([N+](=O)[O-])cc34)nc(N[C@@H](C/C=C/c3ccccc3)CC(=O)N[Dy])n2)c1,HSA,1
30337141,COc1cc(C(=O)O)c(N)cc1NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(N2CCC=C(N3CCOCC3)C2=O)cc1,Nc1cc(Cl)c(O)c(Cl)c1,COc1cc(C(=O)N[Dy])c(N)cc1Nc1nc(Nc2ccc(N3CCC=C(N4CCOCC4)C3=O)cc2)nc(Nc2cc(Cl)c(O)c(Cl)c2)n1,HSA,1
221020826,O=C(Nc1cncc(C(=O)O)n1)OCC1c2ccccc2-c2ccccc21,Nc1ccc([N+](=O)[O-])cn1,Cl.NCC12CC3CC(CC(C3)C1)C2,O=C(N[Dy])c1cncc(Nc2nc(NCC34CC5CC(CC(C5)C3)C4)nc(Nc3ccc([N+](=O)[O-])cn3)n2)n1,sEH,1
40349863,COc1nccc(C(=O)O)c1NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)C(=O)N1CCCC1,Nc1n[nH]c2cc(F)ccc12,COc1nccc(C(=O)N[Dy])c1Nc1nc(NCC(C)(C)C(=O)N2CCCC2)nc(Nc2n[nH]c3cc(F)ccc23)n1,HSA,1
170020895,O=C(Nc1cc(Cl)nc(C(=O)O)c1Cl)OCC1c2ccccc2-c2ccccc21,CC(O)(CN)CN1CCOCC1,COC(=O)c1cncc(N)c1,COC(=O)c1cncc(Nc2nc(NCC(C)(O)CN3CCOCC3)nc(Nc3cc(Cl)nc(C(=O)N[Dy])c3Cl)n2)c1,sEH,0
72663786,O=C(NC(CC1CCCCC1)C(=O)O)OCC1c2ccccc2-c2ccccc21,NCC1CN2CCN1CC2,CC(C)c1nc(N)sc1Br,CC(C)c1nc(Nc2nc(NCC3CN4CCN3CC4)nc(NC(CC3CCCCC3)C(=O)N[Dy])n2)sc1Br,BRD4,1
66980121,N#Cc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,Cl.Cl.NCc1ncccc1F,Br.NCc1cccc(Br)n1,N#Cc1ccc(C[C@H](Nc2nc(NCc3cccc(Br)n3)nc(NCc3ncccc3F)n2)C(=O)N[Dy])cc1,BRD4,1
108984442,O=C(N[C@@H](Cc1cscn1)C(=O)O)OCC1c2ccccc2-c2ccccc21,CC(C)(CN)CCS(C)(=O)=O.Cl,CCOC(=O)c1nonc1N,CCOC(=O)c1nonc1Nc1nc(NCC(C)(C)CCS(C)(=O)=O)nc(N[C@@H](Cc2cscn2)C(=O)N[Dy])n1,HSA,1
105477255,O=C(N[C@@H](Cc1ccco1)C(=O)O)OCC1c2ccccc2-c2ccccc21,Nc1ccc(Cl)c(C(F)(F)F)c1,NCC1CSCCN1Cc1ccccc1,O=C(N[Dy])[C@H](Cc1ccco1)Nc1nc(NCC2CSCCN2Cc2ccccc2)nc(Nc2ccc(Cl)c(C(F)(F)F)c2)n1,BRD4,0
130139714,O=C(N[C@H]1CCC[C@@H]1C(=O)O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NCc1ccc(O)c2ncccc12,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,O=C1CCC(N2C(=O)c3cccc(Nc4nc(NCc5ccc(O)c6ncccc56)nc(N[C@H]5CCC[C@@H]5C(=O)N[Dy])n4)c3C2=O)C(=O)N1,sEH,0
241648605,O=C(O)COC[C@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Nc1cc2cccnc2c2ncccc12,Nc1ccc2c(c1)CNC2=O,O=C(COC[C@H]1CCCN1c1nc(Nc2ccc3c(c2)CNC3=O)nc(Nc2cc3cccnc3c3ncccc23)n1)N[Dy],BRD4,0
114215832,O=C(N[C@H](C(=O)O)C1CCCCC1)OCC1c2ccccc2-c2ccccc21,Nc1ccc(F)nc1,Cc1ccc(CN)c(OC2CCOC2)c1,Cc1ccc(CNc2nc(Nc3ccc(F)nc3)nc(N[C@H](C(=O)N[Dy])C3CCCCC3)n2)c(OC2CCOC2)c1,BRD4,1
131818432,O=C(N[C@H]1CC[C@@H](C(=O)O)C1)OCC1c2ccccc2-c2ccccc21,Nc1nncs1,N#Cc1nc[nH]c1N,N#Cc1nc[nH]c1Nc1nc(Nc2nncs2)nc(N[C@H]2CC[C@@H](C(=O)N[Dy])C2)n1,HSA,0
122032007,O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,C=CCSCCN,Cl.NCCN1C(=O)SC(=Cc2cccs2)C1=O,C=CCSCCNc1nc(NCCN2C(=O)SC(=Cc3cccs3)C2=O)nc(N[C@H](Cc2ccc(Cl)cc2)C(=O)N[Dy])n1,sEH,1
156937943,O=C(Nc1cc(Br)c(Cl)cc1C(=O)O)OCC1c2ccccc2-c2ccccc21,CC(CN)S(=O)(=O)N1CCN(c2ccccc2)CC1.Cl.Cl,Cl.NCC12CC3CC(CC(C3)C1)C2,CC(CNc1nc(NCC23CC4CC(CC(C4)C2)C3)nc(Nc2cc(Br)c(Cl)cc2C(=O)N[Dy])n1)S(=O)(=O)N1CCN(c2ccccc2)CC1,sEH,1
279391549,O=C(O)[C@@H]1CCCCN1C(=O)OCC1c2ccccc2-c2ccccc21,Cl.Cl.NC[C@@H]1CCO[C@H]1c1cn[nH]c1,COc1ccc(CN)cc1CN1CCOCC1.Cl.Cl,COc1ccc(CNc2nc(NC[C@@H]3CCO[C@H]3c3cn[nH]c3)nc(N3CCCC[C@H]3C(=O)N[Dy])n2)cc1CN1CCOCC1,HSA,1
273440909,O=C(O)C[C@H](Cc1cccs1)NC(=O)OCC1c2ccccc2-c2ccccc21,Nc1ncccc1F,NCc1ccsc1Br,O=C(C[C@H](Cc1cccs1)Nc1nc(NCc2ccsc2Br)nc(Nc2ncccc2F)n1)N[Dy],sEH,1
77549092,O=C(NC1(C(=O)O)CCCC1)OCC1c2ccccc2-c2ccccc21,COC(=O)c1cncc(N)c1,Nc1cccc2c(=O)[nH][nH]c(=O)c12,COC(=O)c1cncc(Nc2nc(Nc3cccc4c(=O)[nH][nH]c(=O)c34)nc(NC3(C(=O)N[Dy])CCCC3)n2)c1,HSA,0
17340220,CC(C)(C)OCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,Nc1ccccc1-c1nnn[nH]1,COc1c(N)ncnc1Cl,COc1c(Cl)ncnc1Nc1nc(Nc2ccccc2-c2nnn[nH]2)nc(NC(COC(C)(C)C)C(=O)N[Dy])n1,HSA,0
47647491,Cc1cc(Br)c(C(=O)O)cc1NC(=O)OCC1c2ccccc2-c2ccccc21,NCc1cc(-c2ccccc2)[nH]n1,COc1cncc(N)n1,COc1cncc(Nc2nc(NCc3cc(-c4ccccc4)[nH]n3)nc(Nc3cc(C(=O)N[Dy])c(Br)cc3C)n2)n1,BRD4,0
162431112,O=C(Nc1cc(C(=O)O)cc(C(=O)O)c1)OCC1c2ccccc2-c2ccccc21,CCOC(=O)c1ccc(O)c(N)c1,COc1c(N)ncnc1Cl,CCOC(=O)c1ccc(O)c(Nc2nc(Nc3cc(C(=O)O)cc(C(=O)N[Dy])c3)nc(Nc3ncnc(Cl)c3OC)n2)c1,BRD4,1
236738855,O=C(O)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)c1ccc(Br)cc1,CSSCCN.Cl,NCc1ccc(NC(=O)c2ccco2)cc1,CSSCCNc1nc(NCc2ccc(NC(=O)c3ccco3)cc2)nc(NC(CC(=O)N[Dy])c2ccc(Br)cc2)n1,sEH,0
